"","reef_name","report_year","site_no","transect_no","group_code","total_cover"
"1877","hyde_reef",2015,2,5,"ot",0.5
"1878","hyde_reef",2015,2,5,"sc",1
"1879","hyde_reef",2015,2,5,"sp",1
"1880","hyde_reef",2015,2,5,"ta",57
"1881","hyde_reef",2015,3,1,"ab",2
"1882","hyde_reef",2015,3,1,"ca",19
"1883","hyde_reef",2015,3,1,"hc",4.5
"1884","hyde_reef",2015,3,1,"ma",0
"1885","hyde_reef",2015,3,1,"ot",0
"1886","hyde_reef",2015,3,1,"sc",1
"1887","hyde_reef",2015,3,1,"sp",0.5
"1888","hyde_reef",2015,3,1,"ta",73
"1889","hyde_reef",2015,3,2,"ab",0
"1890","hyde_reef",2015,3,2,"ca",36
"1891","hyde_reef",2015,3,2,"hc",6.5
"1892","hyde_reef",2015,3,2,"ma",0
"1893","hyde_reef",2015,3,2,"ot",3
"1894","hyde_reef",2015,3,2,"sc",0
"1895","hyde_reef",2015,3,2,"sp",1.5
"1896","hyde_reef",2015,3,2,"ta",53
"1897","hyde_reef",2015,3,3,"ab",0.5
"1898","hyde_reef",2015,3,3,"ca",29
"1899","hyde_reef",2015,3,3,"hc",8.5
"1900","hyde_reef",2015,3,3,"ma",0.5
"1901","hyde_reef",2015,3,3,"ot",1.5
"1902","hyde_reef",2015,3,3,"sc",1
"1903","hyde_reef",2015,3,3,"sp",0.5
"1904","hyde_reef",2015,3,3,"ta",58.5
"1905","hyde_reef",2015,3,4,"ab",0
"1906","hyde_reef",2015,3,4,"ca",38.5
"1907","hyde_reef",2015,3,4,"hc",5
"1908","hyde_reef",2015,3,4,"ma",4
"1909","hyde_reef",2015,3,4,"ot",1.5
"1910","hyde_reef",2015,3,4,"sc",1.5
"1911","hyde_reef",2015,3,4,"sp",0
"1912","hyde_reef",2015,3,4,"ta",49.5
"1913","hyde_reef",2015,3,5,"ab",2.5
"1914","hyde_reef",2015,3,5,"ca",13.5
"1915","hyde_reef",2015,3,5,"hc",8.5
"1916","hyde_reef",2015,3,5,"ma",0.5
"1917","hyde_reef",2015,3,5,"ot",0.5
"1918","hyde_reef",2015,3,5,"sc",2.5
"1919","hyde_reef",2015,3,5,"sp",5.5
"1920","hyde_reef",2015,3,5,"ta",66.5
"1921","hyde_reef",2017,1,1,"ab",1
"1922","hyde_reef",2017,1,1,"ca",27.5
"1923","hyde_reef",2017,1,1,"hc",34
"1924","hyde_reef",2017,1,1,"ma",0
"1925","hyde_reef",2017,1,1,"ot",7
"1926","hyde_reef",2017,1,1,"sc",4
"1927","hyde_reef",2017,1,1,"sp",1.5
"1928","hyde_reef",2017,1,1,"ta",25
"1929","hyde_reef",2017,1,2,"ab",0
"1930","hyde_reef",2017,1,2,"ca",39
"1931","hyde_reef",2017,1,2,"hc",25.5
"1932","hyde_reef",2017,1,2,"ma",0.5
"1933","hyde_reef",2017,1,2,"ot",0
"1934","hyde_reef",2017,1,2,"sc",18.5
"1935","hyde_reef",2017,1,2,"sp",1.5
"1936","hyde_reef",2017,1,2,"ta",15
"1937","hyde_reef",2017,1,3,"ab",0
"1938","hyde_reef",2017,1,3,"ca",19
"1939","hyde_reef",2017,1,3,"hc",21.5
"1940","hyde_reef",2017,1,3,"ma",1.5
"1941","hyde_reef",2017,1,3,"ot",13
"1942","hyde_reef",2017,1,3,"sc",13
"1943","hyde_reef",2017,1,3,"sp",3
"1944","hyde_reef",2017,1,3,"ta",29
"1945","hyde_reef",2017,1,4,"ab",0
"1946","hyde_reef",2017,1,4,"ca",11.1111111111111
"1947","hyde_reef",2017,1,4,"hc",30.8080808080808
"1948","hyde_reef",2017,1,4,"ma",2.02020202020202
"1949","hyde_reef",2017,1,4,"ot",4.04040404040404
"1950","hyde_reef",2017,1,4,"sc",12.6262626262626
"1951","hyde_reef",2017,1,4,"sp",0.505050505050505
"1952","hyde_reef",2017,1,4,"ta",39.8989898989899
"1953","hyde_reef",2017,1,5,"ab",0
"1954","hyde_reef",2017,1,5,"ca",23.5
"1955","hyde_reef",2017,1,5,"hc",13
"1956","hyde_reef",2017,1,5,"ma",4.5
"1957","hyde_reef",2017,1,5,"ot",0.5
"1958","hyde_reef",2017,1,5,"sc",19
"1959","hyde_reef",2017,1,5,"sp",1
"1960","hyde_reef",2017,1,5,"ta",38.5
"1961","hyde_reef",2017,2,1,"ab",4.5
"1962","hyde_reef",2017,2,1,"ca",10
"1963","hyde_reef",2017,2,1,"hc",8.5
"1964","hyde_reef",2017,2,1,"ma",0.5
"1965","hyde_reef",2017,2,1,"ot",1
"1966","hyde_reef",2017,2,1,"sc",4.5
"1967","hyde_reef",2017,2,1,"sp",3.5
"1968","hyde_reef",2017,2,1,"ta",67.5
"1969","hyde_reef",2017,2,2,"ab",7.5
"1970","hyde_reef",2017,2,2,"ca",16.5
"1971","hyde_reef",2017,2,2,"hc",8
"1972","hyde_reef",2017,2,2,"ma",11.5
"1973","hyde_reef",2017,2,2,"ot",1
"1974","hyde_reef",2017,2,2,"sc",3.5
"1975","hyde_reef",2017,2,2,"sp",4.5
"1976","hyde_reef",2017,2,2,"ta",47.5
"1977","hyde_reef",2017,2,3,"ab",0
"1978","hyde_reef",2017,2,3,"ca",8.5427135678392
"1979","hyde_reef",2017,2,3,"hc",9.54773869346734
"1980","hyde_reef",2017,2,3,"ma",0.50251256281407
"1981","hyde_reef",2017,2,3,"ot",1.00502512562814
"1982","hyde_reef",2017,2,3,"sc",7.03517587939699
"1983","hyde_reef",2017,2,3,"sp",15.0753768844221
"1984","hyde_reef",2017,2,3,"ta",58.7939698492462
"1985","hyde_reef",2017,2,4,"ab",0
"1986","hyde_reef",2017,2,4,"ca",21.5
"1987","hyde_reef",2017,2,4,"hc",13
"1988","hyde_reef",2017,2,4,"ma",2
"1989","hyde_reef",2017,2,4,"ot",0.5
"1990","hyde_reef",2017,2,4,"sc",8
"1991","hyde_reef",2017,2,4,"sp",3
"1992","hyde_reef",2017,2,4,"ta",52
"1993","hyde_reef",2017,2,5,"ab",0
"1994","hyde_reef",2017,2,5,"ca",27
"1995","hyde_reef",2017,2,5,"hc",10.5
"1996","hyde_reef",2017,2,5,"ma",2.5
"1997","hyde_reef",2017,2,5,"ot",4
"1998","hyde_reef",2017,2,5,"sc",5
"1999","hyde_reef",2017,2,5,"sp",1
"2000","hyde_reef",2017,2,5,"ta",50
"2001","hyde_reef",2017,3,1,"ab",0
"2002","hyde_reef",2017,3,1,"ca",21.5
"2003","hyde_reef",2017,3,1,"hc",6.5
"2004","hyde_reef",2017,3,1,"ma",1
"2005","hyde_reef",2017,3,1,"ot",0
"2006","hyde_reef",2017,3,1,"sc",1
"2007","hyde_reef",2017,3,1,"sp",1.5
"2008","hyde_reef",2017,3,1,"ta",68.5
"2009","hyde_reef",2017,3,2,"ab",3
"2010","hyde_reef",2017,3,2,"ca",29
"2011","hyde_reef",2017,3,2,"hc",9
"2012","hyde_reef",2017,3,2,"ma",3.5
"2013","hyde_reef",2017,3,2,"ot",0.5
"2014","hyde_reef",2017,3,2,"sc",1.5
"2015","hyde_reef",2017,3,2,"sp",0
"2016","hyde_reef",2017,3,2,"ta",53.5
"2017","hyde_reef",2017,3,3,"ab",0
"2018","hyde_reef",2017,3,3,"ca",13.5
"2019","hyde_reef",2017,3,3,"hc",10.5
"2020","hyde_reef",2017,3,3,"ma",2
"2021","hyde_reef",2017,3,3,"ot",0
"2022","hyde_reef",2017,3,3,"sc",1.5
"2023","hyde_reef",2017,3,3,"sp",0.5
"2024","hyde_reef",2017,3,3,"ta",72
"2025","hyde_reef",2017,3,4,"ab",3
"2026","hyde_reef",2017,3,4,"ca",31
"2027","hyde_reef",2017,3,4,"hc",9.5
"2028","hyde_reef",2017,3,4,"ma",2
"2029","hyde_reef",2017,3,4,"ot",0.5
"2030","hyde_reef",2017,3,4,"sc",2
"2031","hyde_reef",2017,3,4,"sp",4.5
"2032","hyde_reef",2017,3,4,"ta",47.5
"2033","hyde_reef",2017,3,5,"ab",9
"2034","hyde_reef",2017,3,5,"ca",28
"2035","hyde_reef",2017,3,5,"hc",8.5
"2036","hyde_reef",2017,3,5,"ma",7.5
"2037","hyde_reef",2017,3,5,"ot",1
"2038","hyde_reef",2017,3,5,"sc",1.5
"2039","hyde_reef",2017,3,5,"sp",8
"2040","hyde_reef",2017,3,5,"ta",36.5
"2041","hyde_reef",2019,1,1,"ab",1
"2042","hyde_reef",2019,1,1,"ca",27.5
"2043","hyde_reef",2019,1,1,"hc",41.5
"2044","hyde_reef",2019,1,1,"ma",0
"2045","hyde_reef",2019,1,1,"ot",1.5
"2046","hyde_reef",2019,1,1,"sc",10.5
"2047","hyde_reef",2019,1,1,"sp",1.5
"2048","hyde_reef",2019,1,1,"ta",16.5
"2049","hyde_reef",2019,1,2,"ab",0.5
"2050","hyde_reef",2019,1,2,"ca",13.5
"2051","hyde_reef",2019,1,2,"hc",49
"2052","hyde_reef",2019,1,2,"ma",1.5
"2053","hyde_reef",2019,1,2,"ot",2
"2054","hyde_reef",2019,1,2,"sc",23
"2055","hyde_reef",2019,1,2,"sp",2
"2056","hyde_reef",2019,1,2,"ta",8.5
"2057","hyde_reef",2019,1,3,"ab",0
"2058","hyde_reef",2019,1,3,"ca",21
"2059","hyde_reef",2019,1,3,"hc",35
"2060","hyde_reef",2019,1,3,"ma",0.5
"2061","hyde_reef",2019,1,3,"ot",10.5
"2062","hyde_reef",2019,1,3,"sc",14.5
"2063","hyde_reef",2019,1,3,"sp",2
"2064","hyde_reef",2019,1,3,"ta",16.5
"2065","hyde_reef",2019,1,4,"ab",0
"2066","hyde_reef",2019,1,4,"ca",15.5
"2067","hyde_reef",2019,1,4,"hc",49
"2068","hyde_reef",2019,1,4,"ma",2.5
"2069","hyde_reef",2019,1,4,"ot",1.5
"2070","hyde_reef",2019,1,4,"sc",25
"2071","hyde_reef",2019,1,4,"sp",0.5
"2072","hyde_reef",2019,1,4,"ta",6
"2073","hyde_reef",2019,1,5,"ab",0.50251256281407
"2074","hyde_reef",2019,1,5,"ca",21.105527638191
"2075","hyde_reef",2019,1,5,"hc",22.6130653266332
"2076","hyde_reef",2019,1,5,"ma",1.00502512562814
"2077","hyde_reef",2019,1,5,"ot",2.51256281407035
"2078","hyde_reef",2019,1,5,"sc",29.1457286432161
"2079","hyde_reef",2019,1,5,"sp",3.01507537688442
"2080","hyde_reef",2019,1,5,"ta",20.6030150753769
"2081","hyde_reef",2019,2,1,"ab",1.5
"2082","hyde_reef",2019,2,1,"ca",30
"2083","hyde_reef",2019,2,1,"hc",12.5
"2084","hyde_reef",2019,2,1,"ma",2
"2085","hyde_reef",2019,2,1,"ot",2.5
"2086","hyde_reef",2019,2,1,"sc",3
"2087","hyde_reef",2019,2,1,"sp",9.5
"2088","hyde_reef",2019,2,1,"ta",39
"2089","hyde_reef",2019,2,2,"ab",3.5
"2090","hyde_reef",2019,2,2,"ca",27.5
"2091","hyde_reef",2019,2,2,"hc",16
"2092","hyde_reef",2019,2,2,"ma",4.5
"2093","hyde_reef",2019,2,2,"ot",0.5
"2094","hyde_reef",2019,2,2,"sc",7
"2095","hyde_reef",2019,2,2,"sp",9.5
"2096","hyde_reef",2019,2,2,"ta",31.5
"2097","hyde_reef",2019,2,3,"ab",1.50753768844221
"2098","hyde_reef",2019,2,3,"ca",25.1256281407035
"2099","hyde_reef",2019,2,3,"hc",12.5628140703518
"2100","hyde_reef",2019,2,3,"ma",5.0251256281407
"2101","hyde_reef",2019,2,3,"ot",1.00502512562814
"2102","hyde_reef",2019,2,3,"sc",6.53266331658291
"2103","hyde_reef",2019,2,3,"sp",16.0804020100502
"2104","hyde_reef",2019,2,3,"ta",32.6633165829146
"2105","hyde_reef",2019,2,4,"ab",1
"2106","hyde_reef",2019,2,4,"ca",35
"2107","hyde_reef",2019,2,4,"hc",14
"2108","hyde_reef",2019,2,4,"ma",5
"2109","hyde_reef",2019,2,4,"ot",1
"2110","hyde_reef",2019,2,4,"sc",17
"2111","hyde_reef",2019,2,4,"sp",2
"2112","hyde_reef",2019,2,4,"ta",25
"2113","hyde_reef",2019,2,5,"ab",1
"2114","hyde_reef",2019,2,5,"ca",39.5
"2115","hyde_reef",2019,2,5,"hc",12.5
"2116","hyde_reef",2019,2,5,"ma",0.5
"2117","hyde_reef",2019,2,5,"ot",0.5
"2118","hyde_reef",2019,2,5,"sc",9
"2119","hyde_reef",2019,2,5,"sp",2
"2120","hyde_reef",2019,2,5,"ta",35
"2121","hyde_reef",2019,3,1,"ab",6.96517412935323
"2122","hyde_reef",2019,3,1,"ca",33.8308457711443
"2123","hyde_reef",2019,3,1,"hc",15.9203980099502
"2124","hyde_reef",2019,3,1,"ma",1.99004975124378
"2125","hyde_reef",2019,3,1,"ot",1.49253731343284
"2126","hyde_reef",2019,3,1,"sc",3.98009950248756
"2127","hyde_reef",2019,3,1,"sp",0.497512437810945
"2128","hyde_reef",2019,3,1,"ta",35.8208955223881
"2129","hyde_reef",2019,3,2,"ab",0.5
"2130","hyde_reef",2019,3,2,"ca",51.5
"2131","hyde_reef",2019,3,2,"hc",15
"2132","hyde_reef",2019,3,2,"ma",2
"2133","hyde_reef",2019,3,2,"ot",0
"2134","hyde_reef",2019,3,2,"sc",5.5
"2135","hyde_reef",2019,3,2,"sp",0.5
"2136","hyde_reef",2019,3,2,"ta",25
"2137","hyde_reef",2019,3,3,"ab",2
"2138","hyde_reef",2019,3,3,"ca",39.5
"2139","hyde_reef",2019,3,3,"hc",15
"2140","hyde_reef",2019,3,3,"ma",0.5
"2141","hyde_reef",2019,3,3,"ot",2.5
"2142","hyde_reef",2019,3,3,"sc",2
"2143","hyde_reef",2019,3,3,"sp",1
"2144","hyde_reef",2019,3,3,"ta",37.5
"2145","hyde_reef",2019,3,4,"ab",0.5
"2146","hyde_reef",2019,3,4,"ca",34.5
"2147","hyde_reef",2019,3,4,"hc",17.5
"2148","hyde_reef",2019,3,4,"ma",1
"2149","hyde_reef",2019,3,4,"ot",1
"2150","hyde_reef",2019,3,4,"sc",2
"2151","hyde_reef",2019,3,4,"sp",5.5
"2152","hyde_reef",2019,3,4,"ta",38
"2153","hyde_reef",2019,3,5,"ab",4.5
"2154","hyde_reef",2019,3,5,"ca",32.5
"2155","hyde_reef",2019,3,5,"hc",9
"2156","hyde_reef",2019,3,5,"ma",2
"2157","hyde_reef",2019,3,5,"ot",1
"2158","hyde_reef",2019,3,5,"sc",10
"2159","hyde_reef",2019,3,5,"sp",4.5
"2160","hyde_reef",2019,3,5,"ta",36.5
"2161","hyde_reef",2021,1,1,"ab",1
"2162","hyde_reef",2021,1,1,"ca",10
"2163","hyde_reef",2021,1,1,"hc",70
"2164","hyde_reef",2021,1,1,"ma",1.5
"2165","hyde_reef",2021,1,1,"ot",3
"2166","hyde_reef",2021,1,1,"sc",7
"2167","hyde_reef",2021,1,1,"sp",1
"2168","hyde_reef",2021,1,1,"ta",6.5
"2169","hyde_reef",2021,1,2,"ab",3.01507537688442
"2170","hyde_reef",2021,1,2,"ca",12.0603015075377
"2171","hyde_reef",2021,1,2,"hc",64.8241206030151
"2172","hyde_reef",2021,1,2,"ma",0
"2173","hyde_reef",2021,1,2,"ot",1.00502512562814
"2174","hyde_reef",2021,1,2,"sc",12.5628140703518
"2175","hyde_reef",2021,1,2,"sp",1.50753768844221
"2176","hyde_reef",2021,1,2,"ta",5.52763819095477
"2177","hyde_reef",2021,1,3,"ab",1.01010101010101
"2178","hyde_reef",2021,1,3,"ca",6.06060606060606
"2179","hyde_reef",2021,1,3,"hc",65.1515151515152
"2180","hyde_reef",2021,1,3,"ma",0.505050505050505
"2181","hyde_reef",2021,1,3,"ot",8.58585858585859
"2182","hyde_reef",2021,1,3,"sc",11.1111111111111
"2183","hyde_reef",2021,1,3,"sp",2.52525252525253
"2184","hyde_reef",2021,1,3,"ta",6.06060606060606
"2185","hyde_reef",2021,1,4,"ab",0.497512437810945
"2186","hyde_reef",2021,1,4,"ca",7.96019900497512
"2187","hyde_reef",2021,1,4,"hc",67.1641791044776
"2188","hyde_reef",2021,1,4,"ma",0.497512437810945
"2189","hyde_reef",2021,1,4,"ot",0.995024875621891
"2190","hyde_reef",2021,1,4,"sc",13.4328358208955
"2191","hyde_reef",2021,1,4,"sp",1.49253731343284
"2192","hyde_reef",2021,1,4,"ta",8.95522388059701
"2193","hyde_reef",2021,1,5,"ab",2.02020202020202
"2194","hyde_reef",2021,1,5,"ca",8.58585858585859
"2195","hyde_reef",2021,1,5,"hc",40.4040404040404
"2196","hyde_reef",2021,1,5,"ma",1.01010101010101
"2197","hyde_reef",2021,1,5,"ot",1.01010101010101
"2198","hyde_reef",2021,1,5,"sc",34.3434343434343
"2199","hyde_reef",2021,1,5,"sp",0.505050505050505
"2200","hyde_reef",2021,1,5,"ta",13.1313131313131
"2201","hyde_reef",2021,2,1,"ab",5.94059405940594
"2202","hyde_reef",2021,2,1,"ca",29.7029702970297
"2203","hyde_reef",2021,2,1,"hc",14.3564356435644
"2204","hyde_reef",2021,2,1,"ma",0.99009900990099
"2205","hyde_reef",2021,2,1,"ot",0
"2206","hyde_reef",2021,2,1,"sc",10.3960396039604
"2207","hyde_reef",2021,2,1,"sp",9.9009900990099
"2208","hyde_reef",2021,2,1,"ta",28.7128712871287
"2209","hyde_reef",2021,2,2,"ab",1.50753768844221
"2210","hyde_reef",2021,2,2,"ca",20.1005025125628
"2211","hyde_reef",2021,2,2,"hc",19.5979899497487
"2212","hyde_reef",2021,2,2,"ma",2.01005025125628
"2213","hyde_reef",2021,2,2,"ot",3.01507537688442
"2214","hyde_reef",2021,2,2,"sc",12.5628140703518
"2215","hyde_reef",2021,2,2,"sp",11.0552763819095
"2216","hyde_reef",2021,2,2,"ta",30.6532663316583
"2217","hyde_reef",2021,2,3,"ab",0.5
"2218","hyde_reef",2021,2,3,"ca",23
"2219","hyde_reef",2021,2,3,"hc",16.5
"2220","hyde_reef",2021,2,3,"ma",1.5
"2221","hyde_reef",2021,2,3,"ot",1.5
"2222","hyde_reef",2021,2,3,"sc",15.5
"2223","hyde_reef",2021,2,3,"sp",17
"2224","hyde_reef",2021,2,3,"ta",24.5
"2225","hyde_reef",2021,2,4,"ab",0.5
"2226","hyde_reef",2021,2,4,"ca",28.5
"2227","hyde_reef",2021,2,4,"hc",32
"2228","hyde_reef",2021,2,4,"ma",1
"2229","hyde_reef",2021,2,4,"ot",3
"2230","hyde_reef",2021,2,4,"sc",19.5
"2231","hyde_reef",2021,2,4,"sp",2
"2232","hyde_reef",2021,2,4,"ta",16
"2233","hyde_reef",2021,2,5,"ab",3.5
"2234","hyde_reef",2021,2,5,"ca",21.5
"2235","hyde_reef",2021,2,5,"hc",30.5
"2236","hyde_reef",2021,2,5,"ma",1
"2237","hyde_reef",2021,2,5,"ot",2.5
"2238","hyde_reef",2021,2,5,"sc",23.5
"2239","hyde_reef",2021,2,5,"sp",1.5
"2240","hyde_reef",2021,2,5,"ta",17
"2241","hyde_reef",2021,3,1,"ab",2.01005025125628
"2242","hyde_reef",2021,3,1,"ca",35.1758793969849
"2243","hyde_reef",2021,3,1,"hc",24.6231155778894
"2244","hyde_reef",2021,3,1,"ma",1.00502512562814
"2245","hyde_reef",2021,3,1,"ot",2.51256281407035
"2246","hyde_reef",2021,3,1,"sc",6.03015075376884
"2247","hyde_reef",2021,3,1,"sp",6.03015075376884
"2248","hyde_reef",2021,3,1,"ta",23.1155778894472
"2249","hyde_reef",2021,3,2,"ab",0.505050505050505
"2250","hyde_reef",2021,3,2,"ca",35.8585858585859
"2251","hyde_reef",2021,3,2,"hc",31.3131313131313
"2252","hyde_reef",2021,3,2,"ma",0
"2253","hyde_reef",2021,3,2,"ot",1.01010101010101
"2254","hyde_reef",2021,3,2,"sc",12.1212121212121
"2255","hyde_reef",2021,3,2,"sp",2.02020202020202
"2256","hyde_reef",2021,3,2,"ta",18.1818181818182
"2257","hyde_reef",2021,3,3,"ab",2.02020202020202
"2258","hyde_reef",2021,3,3,"ca",29.2929292929293
"2259","hyde_reef",2021,3,3,"hc",28.7878787878788
"2260","hyde_reef",2021,3,3,"ma",0.505050505050505
"2261","hyde_reef",2021,3,3,"ot",4.54545454545454
"2262","hyde_reef",2021,3,3,"sc",11.6161616161616
"2263","hyde_reef",2021,3,3,"sp",1.51515151515152
"2264","hyde_reef",2021,3,3,"ta",22.7272727272727
"2265","hyde_reef",2021,3,4,"ab",0
"2266","hyde_reef",2021,3,4,"ca",24.6305418719212
"2267","hyde_reef",2021,3,4,"hc",25.615763546798
"2268","hyde_reef",2021,3,4,"ma",3.94088669950739
"2269","hyde_reef",2021,3,4,"ot",0.492610837438424
"2270","hyde_reef",2021,3,4,"sc",11.8226600985222
"2271","hyde_reef",2021,3,4,"sp",1.97044334975369
"2272","hyde_reef",2021,3,4,"ta",31.5270935960591
"2273","hyde_reef",2021,3,5,"ab",12.5628140703518
"2274","hyde_reef",2021,3,5,"ca",19.5979899497487
"2275","hyde_reef",2021,3,5,"hc",14.572864321608
"2276","hyde_reef",2021,3,5,"ma",2.01005025125628
"2277","hyde_reef",2021,3,5,"ot",0.50251256281407
"2278","hyde_reef",2021,3,5,"sc",16.5829145728643
"2279","hyde_reef",2021,3,5,"sp",8.5427135678392
"2280","hyde_reef",2021,3,5,"ta",26.1306532663317
"2281","rebe_reef",1995,1,1,"ab",0
"2282","rebe_reef",1995,1,1,"ca",10.8571428571429
"2283","rebe_reef",1995,1,1,"hc",28
"2284","rebe_reef",1995,1,1,"ma",0
"2285","rebe_reef",1995,1,1,"ot",8.57142857142857
"2286","rebe_reef",1995,1,1,"sc",23.4285714285714
"2287","rebe_reef",1995,1,1,"sp",2.28571428571429
"2288","rebe_reef",1995,1,1,"ta",26.8571428571429
"2289","rebe_reef",1995,1,2,"ab",0
"2290","rebe_reef",1995,1,2,"ca",2.77777777777778
"2291","rebe_reef",1995,1,2,"hc",22.2222222222222
"2292","rebe_reef",1995,1,2,"ma",0
"2293","rebe_reef",1995,1,2,"ot",2.77777777777778
"2294","rebe_reef",1995,1,2,"sc",30.5555555555556
"2295","rebe_reef",1995,1,2,"sp",3.88888888888889
"2296","rebe_reef",1995,1,2,"ta",37.7777777777778
"2297","rebe_reef",1995,1,3,"ab",0.555555555555556
"2298","rebe_reef",1995,1,3,"ca",7.77777777777778
"2299","rebe_reef",1995,1,3,"hc",21.1111111111111
"2300","rebe_reef",1995,1,3,"ma",0
"2301","rebe_reef",1995,1,3,"ot",2.22222222222222
"2302","rebe_reef",1995,1,3,"sc",32.7777777777778
"2303","rebe_reef",1995,1,3,"sp",8.33333333333333
"2304","rebe_reef",1995,1,3,"ta",27.2222222222222
"2305","rebe_reef",1995,1,4,"ab",0
"2306","rebe_reef",1995,1,4,"ca",5.4054054054054
"2307","rebe_reef",1995,1,4,"hc",16.2162162162162
"2308","rebe_reef",1995,1,4,"ma",0
"2309","rebe_reef",1995,1,4,"ot",1.62162162162162
"2310","rebe_reef",1995,1,4,"sc",20.5405405405405
"2311","rebe_reef",1995,1,4,"sp",4.86486486486486
"2312","rebe_reef",1995,1,4,"ta",51.3513513513514
"2313","rebe_reef",1995,1,5,"ab",0
"2314","rebe_reef",1995,1,5,"ca",6.66666666666667
"2315","rebe_reef",1995,1,5,"hc",23.8888888888889
"2316","rebe_reef",1995,1,5,"ma",0
"2317","rebe_reef",1995,1,5,"ot",2.22222222222222
"2318","rebe_reef",1995,1,5,"sc",21.6666666666667
"2319","rebe_reef",1995,1,5,"sp",14.4444444444444
"2320","rebe_reef",1995,1,5,"ta",31.1111111111111
"2321","rebe_reef",1995,2,1,"ab",0
"2322","rebe_reef",1995,2,1,"ca",1.08108108108108
"2323","rebe_reef",1995,2,1,"hc",8.64864864864865
"2324","rebe_reef",1995,2,1,"ma",0
"2325","rebe_reef",1995,2,1,"ot",0
"2326","rebe_reef",1995,2,1,"sc",48.1081081081081
"2327","rebe_reef",1995,2,1,"sp",8.64864864864865
"2328","rebe_reef",1995,2,1,"ta",33.5135135135135
"2329","rebe_reef",1995,2,2,"ab",0.571428571428571
"2330","rebe_reef",1995,2,2,"ca",8
"2331","rebe_reef",1995,2,2,"hc",11.4285714285714
"2332","rebe_reef",1995,2,2,"ma",0
"2333","rebe_reef",1995,2,2,"ot",5.71428571428571
"2334","rebe_reef",1995,2,2,"sc",30.2857142857143
"2335","rebe_reef",1995,2,2,"sp",15.4285714285714
"2336","rebe_reef",1995,2,2,"ta",28.5714285714286
"2337","rebe_reef",1995,2,3,"ab",0.555555555555556
"2338","rebe_reef",1995,2,3,"ca",0.555555555555556
"2339","rebe_reef",1995,2,3,"hc",11.6666666666667
"2340","rebe_reef",1995,2,3,"ma",1.66666666666667
"2341","rebe_reef",1995,2,3,"ot",0.555555555555556
"2342","rebe_reef",1995,2,3,"sc",41.6666666666667
"2343","rebe_reef",1995,2,3,"sp",11.6666666666667
"2344","rebe_reef",1995,2,3,"ta",31.6666666666667
"2345","rebe_reef",1995,2,4,"ab",0.571428571428571
"2346","rebe_reef",1995,2,4,"ca",0
"2347","rebe_reef",1995,2,4,"hc",14.8571428571429
"2348","rebe_reef",1995,2,4,"ma",0
"2349","rebe_reef",1995,2,4,"ot",2.85714285714286
"2350","rebe_reef",1995,2,4,"sc",32
"2351","rebe_reef",1995,2,4,"sp",18.2857142857143
"2352","rebe_reef",1995,2,4,"ta",31.4285714285714
"2353","rebe_reef",1995,2,5,"ab",0
"2354","rebe_reef",1995,2,5,"ca",1.08108108108108
"2355","rebe_reef",1995,2,5,"hc",11.3513513513514
"2356","rebe_reef",1995,2,5,"ma",0
"2357","rebe_reef",1995,2,5,"ot",1.08108108108108
"2358","rebe_reef",1995,2,5,"sc",50.8108108108108
"2359","rebe_reef",1995,2,5,"sp",9.72972972972973
"2360","rebe_reef",1995,2,5,"ta",25.9459459459459
"2361","rebe_reef",1995,3,1,"ab",0
"2362","rebe_reef",1995,3,1,"ca",8
"2363","rebe_reef",1995,3,1,"hc",15.3333333333333
"2364","rebe_reef",1995,3,1,"ma",0.666666666666667
"2365","rebe_reef",1995,3,1,"ot",4
"2366","rebe_reef",1995,3,1,"sc",43.3333333333333
"2367","rebe_reef",1995,3,1,"sp",7.33333333333333
"2368","rebe_reef",1995,3,1,"ta",21.3333333333333
"2369","rebe_reef",1995,3,2,"ab",0.606060606060606
"2370","rebe_reef",1995,3,2,"ca",3.63636363636364
"2371","rebe_reef",1995,3,2,"hc",18.1818181818182
"2372","rebe_reef",1995,3,2,"ma",0
"2373","rebe_reef",1995,3,2,"ot",4.24242424242424
"2374","rebe_reef",1995,3,2,"sc",15.1515151515152
"2375","rebe_reef",1995,3,2,"sp",24.2424242424242
"2376","rebe_reef",1995,3,2,"ta",33.9393939393939
"2377","rebe_reef",1995,3,3,"ab",9.03225806451613
"2378","rebe_reef",1995,3,3,"ca",3.2258064516129
"2379","rebe_reef",1995,3,3,"hc",16.7741935483871
"2380","rebe_reef",1995,3,3,"ma",0
"2381","rebe_reef",1995,3,3,"ot",3.87096774193548
"2382","rebe_reef",1995,3,3,"sc",16.7741935483871
"2383","rebe_reef",1995,3,3,"sp",9.03225806451613
"2384","rebe_reef",1995,3,3,"ta",41.2903225806452
"2385","rebe_reef",1995,3,4,"ab",1.37931034482759
"2386","rebe_reef",1995,3,4,"ca",0
"2387","rebe_reef",1995,3,4,"hc",6.89655172413793
"2388","rebe_reef",1995,3,4,"ma",0
"2389","rebe_reef",1995,3,4,"ot",2.06896551724138
"2390","rebe_reef",1995,3,4,"sc",28.9655172413793
"2391","rebe_reef",1995,3,4,"sp",15.8620689655172
"2392","rebe_reef",1995,3,4,"ta",44.8275862068966
"2393","rebe_reef",1995,3,5,"ab",0
"2394","rebe_reef",1995,3,5,"ca",2.66666666666667
